"050040200045";0;11;"2020-06-16";2;"1135";9;0;0;2;1;2;510;0;0;0;200;3;1;01;1;1;1;3;3;0;0;00;1;01;00;;7;35;"19";3;0;0;0;1;1;0;3;1;1;"-656608,504";"-1048588,288";"-656608,504";"-1048588,288";"-656609,193";"-1048576,322";"";"";"";"dálnice";"D11";"1329550";"";"Souhlasnýsesmìremúseku";"Pomalý";"572853";"";"GN_V0.1UIR-ADR_410";"2"
"050040200051";0;35;"2020-07-03";5;"1300";1;4;0;1;1;2;508;0;0;1;1300;2;1;01;1;1;1;1;1;0;0;00;1;03;00;;3;26;"01";9;0;1;1;1;1;500;2;1;1;"-645240,448";"-1049668,936";"-645240,448";"-1049668,936";"-645239,797";"-1049667,814";"";"";"";"dálnice";"D35";"1630002";"";"Souhlasnýsesmìremúseku";"Pomalý";"575429";"";"GN_V0.1UIR-ADR_410";"2"
"050040200052";0;11;"2020-07-07";2;"2560";3;0;4;2;1;0;508;0;0;0;560;3;3;01;1;1;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-661607,295";"-1048708,968";"-661607,295";"-1048708,968";"-661606,795";"-1048708,205";"";"";"";"dálnice";"D11";"3656819";"";"Souhlasnýsesmìremúseku";"Pomalý";"575097";"";"GN_V0.1UIR-ADR_410";"2"
"050040200054";0;11;"2020-07-17";5;"1146";9;0;0;1;1;2;511;0;0;1;1000;2;1;01;1;1;1;3;4;0;0;00;1;01;00;;2;99;"09";1;0;1;0;1;1;1000;2;1;1;"-648905,533";"-1048247,963";"-648905,533";"-1048247,963";"-648906,909";"-1048245,06";"";"";"";"dálnice";"D11";"3660773";"";"Souhlasnýsesmìremúseku";"Pomalý";"570656";"";"GN_V0.1UIR-ADR_410";"2"
"050040200058";0;11;"2020-07-31";5;"1730";3;0;4;2;1;2;508;0;0;0;910;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;39;"13";3;0;0;0;1;1;850;2;1;1;"-660291,096";"-1049262,569";"-660291,096";"-1049262,569";"-660290,564";"-1049252,89";"";"";"";"dálnice";"D11";"3069431";"";"Souhlasnýsesmìremúseku";"Pomalý";"575992";"";"GN_V0.1UIR-ADR_410";"2"
"050040200060";0;11;"2020-08-03";1;"0115";3;0;4;2;1;2;508;0;0;0;1130;2;3;01;4;6;1;3;1;1;0;00;1;01;00;;3;39;"20";16;0;1;0;1;1;500;2;2;1;"-660460,841";"-1049248,7";"-660460,841";"-1049248,7";"-660460,068";"-1049240,281";"";"";"";"dálnice";"D11";"3069431";"";"Souhlasnýsesmìremúseku";"Pomalý";"575992";"";"GN_V0.1UIR-ADR_410";"2"
"050040200067";0;11;"2020-08-01";6;"2230";5;0;0;2;4;0;100;0;0;0;350;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;25;"20";1;0;0;0;1;1;350;3;1;1;"-663485,807";"-1047859,674";"-663485,807";"-1047859,674";"-663484,037";"-1047849,416";"";"";"";"dálnice";"D11";"2588721";"";"Souhlasnýsesmìremúseku";"Pomalý";"575097";"";"GN_V0.1UIR-ADR_410";"2"
"050040200068";0;35;"2020-08-18";2;"2560";3;0;4;2;1;0;516;0;0;0;150;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-646906,559";"-1049211,922";"-646906,559";"-1049211,922";"-646906,246";"-1049211,217";"";"";"";"dálnice";"D35";"3503112";"";"Souhlasnýsesmìremúseku";"Pomalý";"574856";"";"GN_V0.1UIR-ADR_410";"2"
"170306200001";3;33744;"2020-01-02";4;"1355";3;0;1;1;1;2;204;0;0;1;900;2;6;01;1;1;1;1;3;0;0;00;2;01;00;;3;60;"07";1;1;1;0;1;3;700;2;1;1;"-660080,997";"-1070378,976";"-660080,997";"-1070378,976";"-660083,026";"-1070376,598";"";"";"";"silnice3.tøídy";"33744";"1579020";"";"Souhlasnýsesmìremúseku";"Pomalý";"571903";"";"GN_V0.1UIR-ADR_410";"2"
"170306200002";2;355;"2020-01-02";4;"1830";9;0;0;2;1;2;203;0;0;0;1250;2;1;01;1;6;1;1;1;3;4;00;1;01;00;;3;12;"10";1;0;0;0;1;1;1200;2;1;1;"-637056,317";"-1074093,189";"-637056,317";"-1074093,189";"-637056,263";"-1074093,154";"";"";"";"silnice2.tøídy";"355";"1343327";"";"Opaènýkesmìruúseku";"Pomalý";"572110";"";"GN_V0.1UIR-ADR_410";"2"
"170306200003";2;340;"2020-01-03";5;"0050";3;0;9;2;1;2;205;0;0;0;820;2;1;01;1;6;1;1;3;0;0;00;2;01;00;;3;39;"17";1;1;1;0;1;1;800;2;1;1;"-664232,85";"-1081588,101";"-664232,85";"-1081588,101";"-664232,647";"-1081587,85";"";"";"";"silnice2.tøídy";"340";"2352995";"";"Opaènýkesmìruúseku";"Pomalý";"571181";"";"GN_V0.1UIR-ADR_410";"2"
"170306200004";2;337;"2020-01-04";6;"1650";5;0;0;2;4;0;100;0;0;0;200;2;3;01;4;7;1;1;1;0;0;00;3;01;00;;3;47;"11";1;0;1;0;1;1;200;2;1;1;"-662988,909";"-1077482,13";"-662980,844";"-1077469,227";"-662980,801";"-1077469,139";"";"";"";"silnice2.tøídy";"337";"2873755";"";"Souhlasnýsesmìremúseku";"Pomalý";"572411";"";"GN_V0.1UIR-ADR_410";"2"
"170306200005";1;17;"2020-01-05";0;"1845";1;3;0;1;1;2;402;0;0;3;2300;2;1;01;1;6;1;1;1;3;3;00;4;02;29;3;3;08;"16";1;0;1;1;1;24;1500;2;1;1;"-645068,481";"-1071383,289";"-645063,644";"-1071397,264";"-645063,601";"-1071396,48";"";"";"";"silnice1.tøídy";"17";"3315664";"";"Souhlasnýsesmìremúseku";"Pomalý";"571610";"";"GN_V0.1UIR-ADR_410";"2"
"170306200006";2;343;"2020-01-05";0;"2145";3;0;2;2;1;0;204;0;0;0;150;2;6;01;1;4;1;1;1;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-637424,43";"-1095480,281";"-637424,43";"-1095480,281";"-637425,646";"-1095483,719";"Kamenièky";"";"";"silnice2.tøídy";"343";"3240782";"";"Opaènýkesmìruúseku";"Pomalý";"571571";"";"GN_V0.1UIR-ADR_410";"1"
"170306200007";1;17;"2020-01-06";1;"0805";5;0;0;2;4;0;100;0;0;0;220;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;5;10;"15";1;0;0;0;1;3;0;3;1;1;"-631035,747";"-1070174,845";"-631035,747";"-1070174,845";"-631035,933";"-1070180,143";"";"";"";"silnice1.tøídy";"17";"3723116";"";"Opaènýkesmìruúseku";"Pomalý";"571547";"";"GN_V0.1UIR-ADR_410";"2"
"170306200008";6;;"2020-01-06";1;"1345";1;1;0;1;1;2;403;0;0;1;1600;2;1;01;1;1;1;1;1;3;3;00;5;02;10;6;3;44;"12";1;0;1;0;1;5;800;2;1;1;"-648088,72";"-1069973,508";"-648088,72";"-1069973,508";"-648094,594";"-1069978,419";"Chrudim";"Prùmyslová";"";"místníkomunikace";"";"2706574";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"152510";"GN_V0.1UIR-ADR_410";"1"
"170306200009";6;;"2020-01-06";1;"1660";2;0;0;2;1;0;508;0;0;0;800;2;1;01;1;2;1;0;1;3;5;00;1;02;00;;5;13;"19";3;0;0;0;1;6;800;;;;"-646082,643";"-1071117,974";"-646082,643";"-1071117,974";"-646083,98";"-1071123,951";"Chrudim";"SNP";"";"místníkomunikace";"";"1717100";"";"Opaènýkesmìruúseku";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"1"
"170306200010";2;340;"2020-01-06";1;"1705";5;0;0;2;4;0;100;0;0;0;205;2;3;01;5;6;1;1;1;0;0;00;1;01;00;;3;04;"10";1;0;1;0;1;1;200;2;1;1;"-644823,047";"-1070759,264";"-644823,047";"-1070759,264";"-644823,481";"-1070754,034";"";"";"";"silnice2.tøídy";"340";"3669126";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"2"
"170306200011";6;;"2020-01-06";1;"1815";3;0;9;2;1;2;509;0;0;0;90;2;1;01;1;4;1;0;8;0;0;00;1;01;00;;3;39;"18";3;0;0;0;1;5;80;2;1;1;"-647688,952";"-1070447,863";"-647688,952";"-1070447,863";"-647681,568";"-1070448,443";"Chrudim";"Ès.armády";"";"místníkomunikace";"";"2935493";"";"";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"1"
"170306200012";3;3542;"2020-01-08";3;"0630";9;0;0;1;1;2;204;0;0;1;205;2;6;01;1;6;1;1;1;0;0;00;3;01;00;;3;47;"10";1;1;0;0;1;1;200;2;1;1;"-627397,951";"-1089321,844";"-627397,951";"-1089321,844";"-627401,301";"-1089318,342";"";"";"";"silnice3.tøídy";"3542";"2353652";"";"Opaènýkesmìruúseku";"Pomalý";"572080";"";"GN_V0.1UIR-ADR_410";"2"
"170306200013";3;3587;"2020-01-08";3;"1350";9;0;0;2;1;2;508;0;0;0;510;2;3;01;1;1;1;1;1;0;0;00;1;01;00;;3;32;"10";1;0;1;0;1;1;500;2;1;1;"-644331,772";"-1072320,739";"-644324,245";"-1072308,373";"-644323,973";"-1072308,039";"";"";"";"silnice3.tøídy";"3587";"3586338";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"2"
"170306200014";1;37;"2020-01-08";3;"1625";1;4;0;1;1;2;503;0;0;1;50;2;3;01;4;2;1;1;1;3;3;00;1;02;00;;7;40;"";3;0;1;0;1;1;0;3;1;1;"-647624,444";"-1070400,781";"-647624,444";"-1070400,781";"-647623,072";"-1070401,487";"Chrudim";"Èáslavská";"";"místníkomunikace";"";"1717214";"";"";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"1"
"170306200015";3;30532;"2020-01-08";3;"2300";5;0;0;2;4;0;100;0;0;0;250;2;3;01;1;6;1;1;1;0;0;00;3;01;00;;3;39;"11";1;0;1;0;1;1;200;3;1;1;"-629377,107";"-1086219,243";"-629372,808";"-1086215,48";"-629373,008";"-1086215,657";"";"";"";"silnice3.tøídy";"30532";"1343518";"";"Opaènýkesmìruúseku";"Pomalý";"572004";"";"GN_V0.1UIR-ADR_410";"2"
"170306200016";2;341;"2020-01-09";4;"1135";3;0;1;1;1;2;205;0;0;1;1210;2;3;01;1;1;1;1;1;0;0;00;3;01;00;;3;42;"11";3;1;0;0;1;1;1200;2;1;1;"-655884,343";"-1078754,633";"-655884,343";"-1078754,633";"-655893,868";"-1078760,45";"";"";"";"silnice2.tøídy";"341";"2352851";"";"Opaènýkesmìruúseku";"Pomalý";"571202";"";"GN_V0.1UIR-ADR_410";"2"
"170306200017";3;34039;"2020-01-09";4;"1545";9;0;0;1;1;2;204;0;0;1;1510;2;3;01;1;1;1;1;1;0;0;00;1;01;00;;3;99;"06";1;1;0;0;1;1;1500;2;1;1;"-643414,929";"-1065916,349";"-643414,929";"-1065916,349";"-643414,061";"-1065916,378";"";"";"";"silnice3.tøídy";"34039";"1579201";"";"Souhlasnýsesmìremúseku";"Pomalý";"572420";"";"GN_V0.1UIR-ADR_410";"2"
"170306200018";6;;"2020-01-09";4;"1715";3;0;2;2;1;9;508;0;0;0;450;2;1;01;1;4;1;1;6;3;3;00;4;01;10;6;3;35;"10";1;0;1;0;1;5;300;3;5;1;"-641850,943";"-1091858,661";"-641840,729";"-1091857,048";"-641830,954";"-1091875,485";"Hlinsko";"Nádražní";"";"místníkomunikace";"";"3586407";"";"Souhlasnýsesmìremúseku";"Pomalý";"571393";"150339";"GN_V0.1UIR-ADR_410";"1"
"170306200019";2;358;"2020-01-10";5;"1045";3;0;9;2;1;2;508;0;0;0;60;2;1;01;1;1;1;1;1;3;3;00;5;01;19;3;7;40;"17";3;0;1;0;1;13;0;3;1;1;"-644360,442";"-1074416,019";"-644356,141";"-1074464,943";"-644356,126";"-1074464,902";"Orel";"";"";"silnice2.tøídy";"358";"1115581";"";"Souhlasnýsesmìremúseku";"Pomalý";"571962";"";"GN_V0.1UIR-ADR_410";"1"
"170306200020";6;;"2020-01-10";5;"0960";3;0;2;2;1;0;508;0;0;0;400;2;1;01;1;1;1;1;1;3;3;00;5;01;10;6;17;;"XX";;;;;;;0;;;;"-631519,861";"-1085873,614";"-631519,861";"-1085873,614";"-631524,861";"-1085868,419";"Pøedhradí";"";"";"místníkomunikace";"";"837322";"";"Souhlasnýsesmìremúseku";"Pomalý";"572101";"";"GN_V0.1UIR-ADR_410";"1"
"170306200021";3;32228;"2020-01-11";6;"2315";6;0;0;2;4;0;100;0;0;0;350;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;08;"18";1;0;1;0;1;1;300;4;1;1;"-652647,564";"-1066893,376";"-652647,564";"-1066893,376";"-652645,704";"-1066894,099";"";"";"";"silnice3.tøídy";"32228";"3670598";"";"Souhlasnýsesmìremúseku";"Pomalý";"547808";"";"GN_V0.1UIR-ADR_410";"2"
"170306200022";2;341;"2020-01-12";0;"1230";9;0;0;1;1;2;204;0;0;1;350;2;6;01;1;1;1;1;1;0;0;00;3;01;00;;3;13;"06";1;0;1;0;1;1;300;3;1;1;"-655752,086";"-1079047,016";"-655752,086";"-1079047,016";"-655749,051";"-1079046,349";"HRBOKOV";"";"";"silnice2.tøídy";"341";"1118582";"";"Opaènýkesmìruúseku";"Pomalý";"571202";"";"GN_V0.1UIR-ADR_410";"1"
"170306200023";1;34;"2020-01-12";0;"1500";5;0;0;2;4;0;100;0;0;0;110;2;1;01;1;1;1;1;1;0;0;00;1;01;00;;3;48;"09";1;0;1;0;1;1;100;2;1;1;"-642171,953";"-1093478,723";"-642171,953";"-1093478,723";"-642173,23";"-1093477,68";"";"";"";"silnice1.tøídy";"34";"2353601";"";"Opaènýkesmìruúseku";"Pomalý";"571393";"";"GN_V0.1UIR-ADR_410";"2"
"170306200024";6;;"2020-01-10";5;"1260";2;0;0;2;1;0;508;0;0;0;50;2;1;01;1;1;1;1;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-646714,878";"-1072163,22";"-646718,641";"-1072176,661";"-646719,13";"-1072176,015";"Chrudim";"";"";"místníkomunikace";"";"3377134";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"";"GN_V0.1UIR-ADR_410";"1"
"170306200025";2;344;"2020-01-13";1;"0545";3;0;9;1;1;2;204;0;0;1;520;2;6;01;1;4;1;1;3;0;0;00;2;01;00;;3;13;"19";1;1;1;1;1;1;500;2;1;1;"-653400,579";"-1086716,018";"-653400,579";"-1086716,018";"-653400,514";"-1086717,721";"";"";"";"silnice2.tøídy";"344";"3231689";"";"Souhlasnýsesmìremúseku";"Pomalý";"571474";"";"GN_V0.1UIR-ADR_410";"2"
"170306200026";1;17;"2020-01-13";1;"1100";1;2;0;1;1;2;402;0;0;1;1300;2;1;01;1;1;1;1;1;3;3;00;4;02;19;2;3;39;"17";1;0;0;1;1;42;600;2;1;1;"-654990,183";"-1070114,309";"-654990,183";"-1070114,309";"-654991,123";"-1070114,354";"";"";"";"silnice3.tøídy";"32228";"2706489";"";"Opaènýkesmìruúseku";"Pomalý";"571385";"";"GN_V0.1UIR-ADR_410";"2"
"170306200027";2;305;"2020-01-13";1;"0605";5;0;0;2;4;0;100;0;0;0;110;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"05";1;0;0;0;1;1;100;2;1;1;"-630042,03";"-1077079,819";"-630042,03";"-1077079,819";"-630040,783";"-1077080,206";"";"";"";"silnice2.tøídy";"305";"3190054";"";"Souhlasnýsesmìremúseku";"Pomalý";"571776";"";"GN_V0.1UIR-ADR_410";"2"
"170306200028";1;37;"2020-01-13";1;"1515";3;0;4;2;1;2;205;0;0;0;200;2;3;01;1;1;1;1;3;0;0;00;3;01;00;;3;02;"12";1;1;0;0;1;1;100;3;1;1;"-648075,104";"-1087973,195";"-648075,104";"-1087973,195";"-648072,972";"-1087973,143";"";"";"";"silnice1.tøídy";"37";"3627140";"";"Souhlasnýsesmìremúseku";"Pomalý";"572390";"154768";"GN_V0.1UIR-ADR_410";"2"
"170306200029";3;3061;"2020-01-14";2;"0555";3;0;1;1;1;2;508;0;0;1;210;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;32;"98";1;0;0;0;1;3;200;2;1;1;"-636057,986";"-1091101,832";"-636057,986";"-1091101,832";"-636054,015";"-1091104,542";"";"";"";"silnice3.tøídy";"3061";"1125430";"";"Opaènýkesmìruúseku";"Pomalý";"571580";"";"GN_V0.1UIR-ADR_410";"2"
"170306200030";2;343;"2020-01-12";0;"0030";1;4;0;1;1;2;503;0;0;2;1000;2;1;01;1;6;1;1;1;0;0;00;1;02;00;;3;47;"12";1;0;1;0;1;1;400;2;1;1;"-642993,447";"-1092133,488";"-642993,447";"-1092133,488";"-642992,999";"-1092131,444";"";"";"";"silnice2.tøídy";"343";"3320934";"";"Opaènýkesmìruúseku";"Pomalý";"571393";"150495";"GN_V0.1UIR-ADR_410";"2"
"170306200031";2;337;"2020-01-14";2;"1845";5;0;0;2;4;0;100;0;0;0;310;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;13;"18";1;0;1;0;1;1;300;3;1;1;"-659644,141";"-1078914,349";"-659644,141";"-1078914,349";"-659641,664";"-1078910,601";"";"";"";"silnice2.tøídy";"337";"2707549";"";"Souhlasnýsesmìremúseku";"Pomalý";"572225";"";"GN_V0.1UIR-ADR_410";"2"
"170306200032";1;17;"2020-01-14";2;"2560";3;0;4;2;1;0;203;0;0;0;300;2;1;01;1;4;1;1;3;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-648014,533";"-1070325,405";"-648014,533";"-1070325,405";"-648013,734";"-1070326,1";"Chrudim";"Èáslavská";"";"silnice1.tøídy";"17";"364001";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"151386";"GN_V0.1UIR-ADR_410";"1"
"170306200033";2;343;"2020-01-14";2;"2130";3;0;3;2;1;2;508;0;0;0;500;2;1;01;1;4;1;1;6;0;0;01;1;01;00;;3;32;"11";1;0;1;0;1;1;200;2;1;1;"-647602,234";"-1088917,785";"-647602,234";"-1088917,785";"-647602,286";"-1088916,219";"TrhováKamenice";"Raisovonámìstí";"";"silnice2.tøídy";"343";"773513";"";"Souhlasnýsesmìremúseku";"Pomalý";"572390";"154865";"GN_V0.1UIR-ADR_410";"1"
"170306200034";1;17;"2020-01-15";3;"1645";3;0;1;2;1;2;510;0;0;0;420;2;1;01;1;2;1;1;1;0;0;00;3;01;00;;3;39;"09";1;0;0;0;1;1;400;2;1;1;"-634403,014";"-1071059,723";"-634400,327";"-1071051,66";"-634399,884";"-1071049,299";"";"";"";"silnice1.tøídy";"17";"367219";"";"Souhlasnýsesmìremúseku";"Pomalý";"571547";"";"GN_V0.1UIR-ADR_410";"2"
"170306200035";6;;"2020-01-13";1;"2560";2;0;0;2;1;0;508;0;0;0;350;1;1;01;1;4;1;1;3;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-647230,451";"-1070544,798";"-647230,451";"-1070544,798";"-647228,577";"-1070542,506";"Chrudim";"Štìpánkova";"";"místníkomunikace";"";"1577479";"";"";"Pomalý";"571164";"152463";"GN_V0.1UIR-ADR_410";"1"
"170306200036";1;17;"2020-01-16";4;"1855";5;0;0;2;4;0;100;0;0;0;550;2;1;01;1;6;1;1;1;3;4;00;1;01;00;;7;10;"18";3;0;0;0;1;1;500;3;1;1;"-628712,873";"-1070664,853";"-628712,873";"-1070664,853";"-628709,748";"-1070657,556";"";"";"";"silnice1.tøídy";"17";"1261430";"";"Souhlasnýsesmìremúseku";"Pomalý";"572306";"";"GN_V0.1UIR-ADR_410";"2"
"170306200037";3;33741;"2020-01-17";5;"0740";3;0;1;1;1;2;204;0;0;1;510;2;0;01;6;2;1;1;3;0;0;00;1;01;00;;3;21;"96";1;1;1;0;2;1;500;2;1;1;"-663435,93";"-1078785,273";"-663449,371";"-1078792,263";"-663450,717";"-1078792,389";"";"";"";"silnice3.tøídy";"33741";"3359660";"";"Souhlasnýsesmìremúseku";"Pomalý";"572411";"154911";"GN_V0.1UIR-ADR_410";"2"
"170306200038";1;17;"2020-01-18";6;"0620";5;0;0;2;4;0;100;0;0;0;200;2;3;01;4;7;1;1;1;0;0;00;1;01;00;;3;04;"17";3;0;1;0;1;1;200;2;1;1;"-662918,058";"-1068862,798";"-662918,058";"-1068862,798";"-662918,68";"-1068857,986";"";"";"";"silnice1.tøídy";"17";"1892423";"";"Souhlasnýsesmìremúseku";"Pomalý";"574821";"";"GN_V0.1UIR-ADR_410";"2"
"170306200039";3;3409;"2020-01-18";6;"0645";5;0;0;2;4;0;100;0;0;0;160;2;3;01;3;7;1;1;1;0;0;00;1;01;00;;3;39;"09";1;0;0;0;1;3;150;2;1;1;"-646883,722";"-1077443,06";"-646883,722";"-1077443,06";"-646884,223";"-1077444,783";"";"";"";"silnice3.tøídy";"3409";"2352540";"";"Souhlasnýsesmìremúseku";"Pomalý";"572331";"";"GN_V0.1UIR-ADR_410";"2"
"170306200040";2;354;"2020-01-18";6;"1650";3;0;3;2;1;2;204;0;0;0;150;2;6;01;5;2;1;1;3;0;0;00;3;01;00;;3;39;"97";1;1;0;0;1;3;100;2;1;1;"-631205,521";"-1087949,227";"-631225,408";"-1087935,253";"-631224,618";"-1087934,977";"";"";"";"silnice2.tøídy";"354";"417868";"";"Souhlasnýsesmìremúseku";"Pomalý";"572241";"";"GN_V0.1UIR-ADR_410";"2"
"170306200041";3;3545;"2020-01-18";6;"1800";3;0;1;2;1;2;204;0;0;0;550;2;8;01;1;6;1;1;1;3;3;00;5;01;19;3;3;47;"18";3;1;0;0;1;13;500;3;1;1;"-629350,796";"-1091617,952";"-629356,708";"-1091627,627";"-629357,064";"-1091626,26";"";"";"";"silnice3.tøídy";"3545";"1342357";"";"Souhlasnýsesmìremúseku";"Pomalý";"571661";"";"GN_V0.1UIR-ADR_410";"2"
"170306200042";3;3556;"2020-01-18";6;"1930";3;0;6;1;1;2;508;0;0;1;350;2;3;01;3;5;1;1;8;0;0;00;2;01;00;;3;08;"05";1;1;0;0;1;3;200;2;1;1;"-634826,941";"-1074007,059";"-634826,941";"-1074007,059";"-634822,49";"-1074007,959";"Rosice";"";"";"silnice3.tøídy";"3556";"1115262";"";"Opaènýkesmìruúseku";"Pomalý";"572179";"";"GN_V0.1UIR-ADR_410";"1"
"170306200043";6;;"2020-01-19";0;"1640";1;4;0;1;1;2;503;0;0;1;30;2;3;01;4;2;1;1;1;0;0;00;1;02;00;;3;39;"99";1;0;1;0;1;5;20;2;1;1;"-646960,845";"-1071546,773";"-646947,945";"-1071537,635";"-646948,082";"-1071537,725";"Chrudim";"NaOstrovì";"";"místníkomunikace";"";"368910";"";"Souhlasnýsesmìremúseku";"Pomalý";"571164";"151904";"GN_V0.1UIR-ADR_410";"1"
"170306200044";6;;"2020-01-20";1;"2560";2;0;0;2;1;0;508;0;0;0;50;2;3;01;1;4;1;0;1;0;0;02;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-656322,713";"-1069991,817";"-656324,273";"-1069993,341";"HeømanùvMìstec";"námìstíMíru";"";"místníkomunikace";"";"2933093";"";"Souhlasnýsesmìremúseku";"Pomalý";"571385";"149691";"GN_V0.1UIR-ADR_410";"1"
