"060040200034";0;1;"2020-03-06";5;"2560";3;0;4;2;1;0;508;0;0;0;350;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-609483,57";"-1160357,735";"-609483,57";"-1160357,735";"-609485,123";"-1160361,628";"";"";"";"dálnice";"D1";"1730557";"";"Souhlasnýsesmìremúseku";"Pomalý";"583545";"";"GN_V0.1UIR-ADR_410";"2"
"060040200035";0;1;"2020-03-13";5;"0750";9;0;0;2;1;2;508;0;0;0;3200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;26;"19";9;0;1;0;1;3;2000;3;2;1;"-613827,637";"-1155396,027";"-613827,637";"-1155396,027";"-613835,113";"-1155400,19";"";"";"";"dálnice";"D1";"3072845";"";"Souhlasnýsesmìremúseku";"Velmirychlý";"583839";"";"GN_V0.1UIR-ADR_410";"2"
"060040200036";0;1;"2020-03-18";3;"0835";1;2;0;2;1;0;506;0;0;0;80;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-620376,401";"-1150144,044";"-620376,401";"-1150144,044";"-620372,411";"-1150137,462";"";"";"";"dálnice";"D1";"1321960";"";"Souhlasnýsesmìremúseku";"Pomalý";"584193";"";"GN_V0.1UIR-ADR_410";"2"
"060040200037";0;1;"2020-03-23";1;"0850";0;0;0;2;0;0;100;0;0;0;400;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-613833,846";"-1155393,211";"-613849,403";"-1155400,721";"-613849,129";"-1155400,572";"";"";"";"dálnice";"D1";"3072844";"";"Souhlasnýsesmìremúseku";"Pomalý";"583839";"";"GN_V0.1UIR-ADR_410";"2"
"060040200038";0;1;"2020-04-03";5;"2030";2;0;0;2;1;0;508;0;0;0;200;3;1;01;1;4;1;0;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-621094,168";"-1149855,395";"-621094,168";"-1149855,395";"-621091,844";"-1149845,785";"";"";"";"dálnice";"D1";"1752525";"";"Souhlasnýsesmìremúseku";"Pomalý";"584193";"";"GN_V0.1UIR-ADR_410";"2"
"060040200039";0;1;"2020-04-08";3;"0250";3;0;9;2;1;2;504;0;0;0;1050;2;1;01;1;4;1;3;0;0;0;09;1;01;00;;7;40;"07";9;0;1;0;1;3;0;4;1;1;"-605333,533";"-1162336,249";"-605345,85";"-1162348,566";"-605345,912";"-1162348,663";"";"";"";"dálnice";"D1";"637667";"";"Souhlasnýsesmìremúseku";"Pomalý";"584029";"";"GN_V0.1UIR-ADR_410";"2"
"060040200040";0;1;"2020-01-01";3;"2560";3;0;4;2;1;0;508;0;0;0;30;2;1;01;1;6;1;3;2;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-620458,953";"-1150092,128";"-620458,953";"-1150092,128";"-620457,102";"-1150088,732";"";"";"";"dálnice";"D1";"1452268";"";"Souhlasnýsesmìremúseku";"Pomalý";"583723";"";"GN_V0.1UIR-ADR_410";"2"
"060040200041";0;1;"2020-01-25";6;"0000";3;0;4;2;1;0;508;0;0;0;80;2;1;01;1;6;1;3;2;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-619882,171";"-1150495,452";"-619882,171";"-1150495,452";"-619882,062";"-1150495,318";"";"";"";"dálnice";"D1";"1321998";"";"Souhlasnýsesmìremúseku";"Pomalý";"583294";"";"GN_V0.1UIR-ADR_410";"2"
"060040200042";0;1;"2020-04-08";3;"2560";3;0;9;2;1;0;508;0;0;0;200;2;1;01;1;4;1;0;0;0;0;09;1;01;00;;17;;"XX";;;;;;;0;;;;"-621059,558";"-1149832,207";"-621059,558";"-1149832,207";"-621061,541";"-1149839,893";"";"";"";"dálnice";"D1";"1752532";"";"Opaènýkesmìruúseku";"Pomalý";"584193";"";"GN_V0.1UIR-ADR_410";"2"
"060040200043";0;1;"2020-04-09";4;"1935";3;0;4;1;1;2;508;0;0;1;200;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"01";9;0;1;0;1;1;200;2;2;1;"-608266,036";"-1160862,751";"-608266,036";"-1160862,751";"-608264,741";"-1160859,426";"";"";"";"dálnice";"D1";"3073027";"";"Souhlasnýsesmìremúseku";"Pomalý";"583669";"";"GN_V0.1UIR-ADR_410";"2"
