"160041201001";0;1;"2020-01-08";3;"0100";9;0;0;2;1;2;511;0;0;0;900;3;3;01;1;6;1;3;1;0;0;00;1;01;00;;5;62;"03";3;1;0;0;1;3;500;3;1;1;"-645045,12";"-1134201,892";"-645045,12";"-1134201,892";"-645052,68";"-1134213,442";"";"";"";"dálnice";"D1";"3512167";"";"Souhlasnısesmìremúseku";"Pomalı";"596817";"";"GN_V0.1UIR-ADR_410";"2"
"160041201002";0;1;"2020-01-08";3;"1840";1;4;0;2;1;2;503;0;0;0;2700;3;3;01;4;7;1;3;1;0;0;00;1;03;00;;5;19;"19";9;0;0;0;1;1;400;2;1;1;"-666291,146";"-1124720,397";"-666291,146";"-1124720,397";"-666284,805";"-1124713,24";"";"";"";"dálnice";"D1";"718005";"";"Souhlasnısesmìremúseku";"Pomalı";"587958";"";"GN_V0.1UIR-ADR_410";"2"
"160041201003";0;1;"2020-01-11";6;"1230";3;0;4;2;7;0;610;0;0;0;700;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;47;"99";1;1;2;1;1;3;500;3;1;1;"-651358,675";"-1131271,458";"-651358,675";"-1131271,458";"-651360,913";"-1131279,595";"";"";"";"dálnice";"D1";"3070169";"";"Opaènıkesmìruúseku";"Pomalı";"587516";"";"GN_V0.1UIR-ADR_410";"2"
"160041201004";0;1;"2020-01-12";0;"1120";1;4;0;2;1;2;203;0;0;0;2000;2;1;01;1;1;1;3;1;0;0;00;1;03;00;;3;13;"99";9;0;0;0;1;3;500;2;1;1;"-685554,709";"-1112784,628";"-685554,709";"-1112784,628";"-685554,93";"-1112784,747";"";"";"";"dálnice";"D1";"3512142";"";"Souhlasnısesmìremúseku";"Rychlı";"547999";"";"GN_V0.1UIR-ADR_410";"2"
"160041201005";0;1;"2020-01-12";0;"1228";3;0;4;2;1;2;203;0;0;0;1300;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;47;"05";9;1;1;0;1;3;800;2;1;1;"-661475,683";"-1128107,731";"-661475,683";"-1128107,731";"-661475,439";"-1128107,182";"";"";"";"dálnice";"D1";"1364322";"";"Souhlasnısesmìremúseku";"Pomalı";"587249";"";"GN_V0.1UIR-ADR_410";"2"
"160041201006";0;1;"2020-01-13";1;"0005";3;0;9;2;1;2;508;0;0;0;30;1;1;01;1;4;1;3;1;0;0;10;1;01;00;;7;48;"15";3;0;1;0;1;3;0;3;1;1;"-668110,732";"-1123557,733";"-668110,732";"-1123557,733";"-668105,967";"-1123550,354";"";"";"";"místníkomunikace";"";"3095873";"";"Souhlasnısesmìremúseku";"Pomalı";"586846";"";"GN_V0.1UIR-ADR_410";"2"
"160041201007";0;1;"2020-01-13";1;"1750";3;0;4;2;1;2;508;0;0;0;2000;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;5;26;"18";3;0;0;0;1;3;1000;3;1;1;"-645915,483";"-1133670,799";"-645915,483";"-1133670,799";"-645916,562";"-1133672,933";"";"";"";"dálnice";"D1";"1366684";"";"Souhlasnısesmìremúseku";"Pomalı";"595250";"";"GN_V0.1UIR-ADR_410";"2"
"160041201008";0;1;"2020-01-14";2;"0823";1;4;0;2;1;0;507;0;0;0;50;3;3;01;2;3;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-645915,483";"-1133670,799";"-645915,483";"-1133670,799";"-645916,562";"-1133672,933";"";"";"";"dálnice";"D1";"1366684";"";"Souhlasnısesmìremúseku";"Pomalı";"595250";"";"GN_V0.1UIR-ADR_410";"2"
"160041201009";0;1;"2020-01-14";2;"0355";3;0;6;2;1;0;511;0;0;0;50;2;3;01;1;4;1;0;8;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-680055,302";"-1115473,256";"-680055,302";"-1115473,256";"-680050,242";"-1115465,468";"";"";"";"místníkomunikace";"";"2694657";"";"Souhlasnısesmìremúseku";"Pomalı";"568678";"";"GN_V0.1UIR-ADR_410";"2"
"160041201010";0;1;"2020-01-14";2;"1930";3;0;9;2;1;2;504;0;0;0;250;1;1;01;1;4;1;3;8;0;0;00;1;01;00;;5;10;"16";9;0;0;0;1;1;50;3;1;1;"-668326,693";"-1123708,334";"-668326,693";"-1123708,334";"-668320,857";"-1123698,372";"";"";"";"místníkomunikace";"";"3096361";"";"Souhlasnısesmìremúseku";"Pomalı";"586846";"";"GN_V0.1UIR-ADR_410";"2"
